title,imdb,year,decade code,binary,code,clean_test,average_sentiment,budget,domgross
Hocus Pocus,tt0107120,1993,3.0,PASS,1993PASS,ok,0.6557166666666666,28000000,39360491.0
Jurassic Park,tt0107290,1993,3.0,PASS,1993PASS,ok,0.932228,63000000,395708305.0
Mrs. Doubtfire,tt0107614,1993,3.0,PASS,1993PASS,ok,0.8965479999999999,25000000,219195051.0
Pieces of April,tt0311648,1993,3.0,PASS,1993PASS,ok,0.591476,300000,2528664.0
Schindler&#39;s List,tt0108052,1993,3.0,PASS,1993PASS,ok,0.363736,25000000,96067179.0
Super Mario Bros.,tt0108255,1993,3.0,FAIL,1993FAIL,dubious,0.4775280000000001,42000000,20844907.0
The Age of Innocence,tt0106226,1993,3.0,PASS,1993PASS,ok,0.8296240000000001,34000000,32014993.0
The Fugitive,tt0106977,1993,3.0,FAIL,1993FAIL,men,0.8295916666666665,44000000,183875760.0
The Princess and the Cobbler,tt0112389,1993,3.0,FAIL,1993FAIL,nowomen,0.450524,24000000,669276.0
The Remains of the Day,tt0107943,1993,3.0,FAIL,1993FAIL,nowomen,0.6039479999999998,15000000,22954968.0
Tombstone,tt0108358,1993,3.0,PASS,1993PASS,ok,0.7638640000000002,25000000,56505065.0
A Few Good Men,tt0104257,1992,3.0,FAIL,1992FAIL,notalk,0.6869879999999999,33000000,141340178.0
A League of Their Own,tt0104694,1992,3.0,PASS,1992PASS,ok,0.8628560000000002,40000000,107533925.0
Aladdin,tt0103639,1992,3.0,FAIL,1992FAIL,nowomen,0.800728,28000000,217350219.0
Alien 3,tt0103644,1992,3.0,FAIL,1992FAIL,nowomen,-0.2342375,55000000,54927174.0
Army of Darkness,tt0106308,1992,3.0,FAIL,1992FAIL,men,0.10532800000000002,11000000,11502976.0
Batman Returns,tt0103776,1992,3.0,FAIL,1992FAIL,nowomen,0.7631439999999999,80000000,162833635.0
Buffy the Vampire Slayer,tt0103893,1992,3.0,PASS,1992PASS,ok,0.4755840000000001,7000000,14231669.0
Death Becomes Her,tt0104070,1992,3.0,PASS,1992PASS,ok,0.7990880000000001,55000000,58422650.0
El Mariachi,tt0104815,1992,3.0,FAIL,1992FAIL,nowomen,0.8304541666666666,7000,2040920.0
Glengarry Glen Ross,tt0104348,1992,3.0,FAIL,1992FAIL,nowomen,0.593476,12500000,10725228.0
Hero,tt0104412,1992,3.0,FAIL,1992FAIL,notalk,0.8526291666666669,42000000,19487173.0
Home Alone 2: Lost in New York,tt0104431,1992,3.0,FAIL,1992FAIL,notalk,0.5973320000000001,20000000,173585516.0
Malcolm X,tt0104797,1992,3.0,FAIL,1992FAIL,dubious,0.588972,35000000,48169910.0
My Cousin Vinny,tt0104952,1992,3.0,FAIL,1992FAIL,notalk,0.9379639999999998,11000000,52929168.0
Reservoir Dogs,tt0105236,1992,3.0,FAIL,1992FAIL,nowomen,0.318688,1200000,2832029.0
The Crying Game,tt0104036,1992,3.0,FAIL,1992FAIL,men,0.64278,4000000,62546695.0
The Mighty Ducks,tt0104868,1992,3.0,FAIL,1992FAIL,notalk,0.928752,10000000,50752337.0
The Muppet Christmas Carol,tt0104940,1992,3.0,FAIL,1992FAIL,notalk,0.8754679999999999,12000000,27281507.0
The Player,tt0105151,1992,3.0,PASS,1992PASS,ok,0.495728,8000000,21706101.0
Wayne&#39;s World,tt0105793,1992,3.0,FAIL,1992FAIL,notalk,0.946224,20000000,121697323.0
Beauty and the Beast,tt0101414,1991,3.0,PASS,1991PASS,ok,0.917204,20000000,218951625.0
Bill &amp; Ted&#39;s Bogus Journey,tt0101452,1991,3.0,FAIL,1991FAIL,notalk,0.7315999999999999,20000000,37537675.0
Hook,tt0102057,1991,3.0,FAIL,1991FAIL,men,0.7235500000000002,70000000,119654823.0
Hudson Hawk,tt0102070,1991,3.0,PASS,1991PASS,ok,0.357088,65000000,17218916.0
Robin Hood: Prince of Thieves,tt0102798,1991,3.0,FAIL,1991FAIL,dubious,0.8209879999999998,50000000,165493908.0
Slacker,tt0102943,1991,3.0,PASS,1991PASS,ok,0.8134624999999999,23000,1227508.0
Star Trek VI: The Undiscovered Country,tt0102975,1991,3.0,FAIL,1991FAIL,men,0.4054559999999999,27000000,74888996.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,tt0103060,1991,3.0,PASS,1991PASS,ok,0.368728,25000000,78656813.0
Terminator 2: Judgement Day,tt0103064,1991,3.0,FAIL,1991FAIL,dubious,0.8116800000000001,100000000,204859496.0
The Addams Family,tt0101272,1991,3.0,PASS,1991PASS,ok,0.922192,30000000,113502246.0
The Naked Gun 2 1/2: The Smell of Fear,tt0102510,1991,3.0,FAIL,1991FAIL,notalk,0.761724,23000000,86930411.0
The Silence of the Lambs,tt0102926,1991,3.0,PASS,1991PASS,ok,0.4342320000000001,20000000,130726716.0
White Fang,tt0103247,1991,3.0,FAIL,1991FAIL,notalk,0.6889959999999999,14000000,34729091.0
Back to the Future Part III,tt0099088,1990,3.0,FAIL,1990FAIL,notalk,0.7752240000000001,40000000,87666629.0
Child&#39;s Play 2,tt0099253,1990,3.0,PASS,1990PASS,ok,0.430132,13000000,26904572.0
Dark Angel (I Come in Peace),tt0099817,1990,3.0,FAIL,1990FAIL,nowomen,0.6206920000000001,7000000,4372561.0
Die Hard 2,tt0099423,1990,3.0,FAIL,1990FAIL,dubious,-0.008119999999999981,70000000,117323878.0
Edward Scissorhands,tt0099487,1990,3.0,PASS,1990PASS,ok,0.8348800000000002,20000000,53976987.0
Flatliners,tt0099582,1990,3.0,PASS,1990PASS,ok,0.219564,26000000,61308153.0
Ghost,tt0099653,1990,3.0,FAIL,1990FAIL,men,0.969828,22000000,217631306.0
Goodfellas,tt0099685,1990,3.0,FAIL,1990FAIL,men,0.407272,25000000,46743809.0
Home Alone,tt0099785,1990,3.0,FAIL,1990FAIL,men,0.5476679999999999,15000000,285761243.0
Nikita,tt0100263,1990,3.0,PASS,1990PASS,ok,0.5760639999999999,7000000,5017971.0
Predator 2,tt0100403,1990,3.0,FAIL,1990FAIL,men,0.3861391304347826,35000000,28317513.0
Pretty Woman,tt0100405,1990,3.0,PASS,1990PASS,ok,0.8599120000000001,14000000,178406268.0
The Hunt for Red October,tt0099810,1990,3.0,FAIL,1990FAIL,notalk,0.7368520000000001,30000000,120709866.0
Total Recall,tt0100802,1990,3.0,FAIL,1990FAIL,notalk,0.8671720000000002,125000000,58877969.0
Tremors,tt0100814,1990,3.0,PASS,1990PASS,ok,0.7117599999999997,10000000,16667084.0
Back to the Future Part II,tt0096874,1989,4.0,PASS,1989PASS,ok,0.8863879999999998,40000000,118450002.0
Batman,tt0096895,1989,4.0,FAIL,1989FAIL,notalk,0.6488759999999999,35000000,251188924.0
Bill &amp; Ted&#39;s Excellent Adventure,tt0096928,1989,4.0,FAIL,1989FAIL,men,0.9119458333333332,10000000,40485039.0
Dead Poets Society,tt0097165,1989,4.0,FAIL,1989FAIL,notalk,0.619676,16400000,95860116.0
Henry V,tt0097499,1989,4.0,PASS,1989PASS,ok,0.7143400000000001,9000000,10161099.0
Indiana Jones and the Last Crusade,tt0097576,1989,4.0,FAIL,1989FAIL,nowomen,0.8617319999999998,48000000,197171806.0
Licence to Kill,tt0097742,1989,4.0,FAIL,1989FAIL,men,0.08589599999999999,42000000,34667015.0
Major League,tt0097815,1989,4.0,FAIL,1989FAIL,notalk,0.9568120000000002,11000000,49793054.0
Road House,tt0098206,1989,4.0,FAIL,1989FAIL,notalk,0.6119879999999999,10000000,30050028.0
"Sex, Lies, and Videotape",tt0098724,1989,4.0,FAIL,1989FAIL,men,0.7902840000000002,1200000,24741667.0
Star Trek V: The Final Frontier,tt0098382,1989,4.0,FAIL,1989FAIL,notalk,0.4759920000000001,30000000,52210049.0
The Abyss,tt0096754,1989,4.0,PASS,1989PASS,ok,0.6998791666666667,70000000,54243125.0
Troop Beverly Hills,tt0098519,1989,4.0,PASS,1989PASS,ok,0.5385199999999999,18000000,7190505.0
UHF,tt0098546,1989,4.0,FAIL,1989FAIL,notalk,0.6803919999999999,5000000,6157157.0
Action Jackson,tt0094612,1988,4.0,FAIL,1988FAIL,notalk,0.180528,7000000,20257000.0
Akira,tt0094625,1988,4.0,FAIL,1988FAIL,notalk,0.5317166666666666,8000000,19585.0
Beetle Juice,tt0094721,1988,4.0,PASS,1988PASS,ok,0.7223119999999998,15000000,73326666.0
Bloodsport,tt0092675,1988,4.0,FAIL,1988FAIL,notalk,0.56684,1500000,11806119.0
Child&#39;s Play,tt0094862,1988,4.0,PASS,1988PASS,ok,0.015928000000000008,9000000,33244684.0
Dangerous Liaisons,tt0094947,1988,4.0,PASS,1988PASS,ok,0.7553559999999999,14000000,34700000.0
Die Hard,tt0095016,1988,4.0,PASS,1988PASS,ok,0.3965159999999999,28000000,81350242.0
Midnight Run,tt0095631,1988,4.0,FAIL,1988FAIL,men,0.6643119999999999,30000000,38413606.0
My Stepmother Is an Alien,tt0095687,1988,4.0,PASS,1988PASS,ok,0.7428559999999998,16000000,13854000.0
Mystic Pizza,tt0095690,1988,4.0,PASS,1988PASS,ok,0.797348,6000000,12793213.0
Poltergeist III,tt0095889,1988,4.0,PASS,1988PASS,ok,-0.05417200000000001,9500000,14114000.0
Rain Man,tt0095953,1988,4.0,FAIL,1988FAIL,notalk,0.920604,25000000,172825435.0
Scrooged,tt0096061,1988,4.0,PASS,1988PASS,ok,0.6879080000000001,32000000,60328558.0
The Land Before Time,tt0095489,1988,4.0,PASS,1988PASS,ok,0.7966840000000001,12300000,48092846.0
The Last Temptation of Christ,tt0095497,1988,4.0,FAIL,1988FAIL,men,0.6671199999999999,7000000,8373585.0
They Live,tt0096256,1988,4.0,FAIL,1988FAIL,nowomen,0.586348,4000000,13000000.0
Twins,tt0096320,1988,4.0,FAIL,1988FAIL,men,0.87434,15000000,111936388.0
Who Framed Roger Rabbit,tt0096438,1988,4.0,FAIL,1988FAIL,notalk,0.7345319999999999,70000000,154112492.0
Young Guns,tt0096487,1988,4.0,FAIL,1988FAIL,notalk,0.5879679999999999,13000000,44726644.0
Beverly Hills Cop II,tt0092644,1987,4.0,FAIL,1987FAIL,notalk,0.8875119999999999,20000000,153665036.0
Evil Dead II,tt0092991,1987,4.0,FAIL,1987FAIL,dubious,-0.21318800000000002,3500000,5923044.0
Fatal Attraction,tt0093010,1987,4.0,FAIL,1987FAIL,dubious,0.24165600000000004,14000000,156645693.0
"Good Morning, Vietnam",tt0093105,1987,4.0,FAIL,1987FAIL,notalk,0.8595360000000001,13000000,123922370.0
Hellraiser,tt0093177,1987,4.0,PASS,1987PASS,ok,-0.019824000000000012,1000000,14564000.0
Lethal Weapon,tt0093409,1987,4.0,FAIL,1987FAIL,notalk,0.5504291666666666,15000000,65192350.0
Predator,tt0093773,1987,4.0,FAIL,1987FAIL,nowomen,0.683516,18000000,59735548.0
Radio Days,tt0093818,1987,4.0,FAIL,1987FAIL,notalk,0.9099879999999999,16000000,14792779.0
RoboCop,tt0093870,1987,4.0,FAIL,1987FAIL,notalk,0.2560458333333333,120000000,54764805.0
Spaceballs,tt0094012,1987,4.0,FAIL,1987FAIL,dubious,0.7219799999999998,22700000,38119483.0
Superman IV: The Quest for Peace,tt0094074,1987,4.0,PASS,1987PASS,ok,0.3838541666666666,17000000,11227824.0
The Last Emperor,tt0093389,1987,4.0,FAIL,1987FAIL,dubious,0.386708,25000000,43984000.0
The Lost Boys,tt0093437,1987,4.0,FAIL,1987FAIL,notalk,0.7509040000000001,8500000,32222567.0
The Princess Bride,tt0093779,1987,4.0,FAIL,1987FAIL,men,0.9534520000000001,15000000,30857000.0
Aliens,tt0090605,1986,4.0,PASS,1986PASS,ok,0.5965599999999999,17000000,85160248.0
Crocodile Dundee,tt0090555,1986,4.0,FAIL,1986FAIL,dubious,0.9515599999999996,5000000,174803506.0
Highlander,tt0091203,1986,4.0,PASS,1986PASS,ok,0.7561520000000002,16000000,5900000.0
Howard The Duck,tt0091225,1986,4.0,FAIL,1986FAIL,dubious,0.25758400000000004,30000000,16295774.0
Little Shop of Horrors,tt0091419,1986,4.0,FAIL,1986FAIL,notalk,0.8741720000000001,30000000,38747385.0
Peggy Sue Got Married,tt0091738,1986,4.0,PASS,1986PASS,ok,0.6006039999999998,18000000,41382841.0
Platoon,tt0091763,1986,4.0,FAIL,1986FAIL,nowomen,-0.11581200000000005,6000000,137963328.0
Stand By Me,tt0092005,1986,4.0,FAIL,1986FAIL,nowomen,0.8995040000000003,8000000,52287414.0
The Clan of the Cave Bear,tt0090848,1986,4.0,PASS,1986PASS,ok,0.244772,15000000,1953732.0
Top Gun,tt0092099,1986,4.0,FAIL,1986FAIL,men,0.7833440000000002,15000000,179800601.0
Back to the Future,tt0088763,1985,4.0,FAIL,1985FAIL,notalk,0.955284,19000000,210609762.0
Brazil,tt0088846,1985,4.0,PASS,1985PASS,ok,0.6807879999999998,15000000,9929135.0
Commando,tt0088944,1985,4.0,FAIL,1985FAIL,notalk,0.5383679999999998,10000000,35073978.0
Day of the Dead,tt0088993,1985,4.0,FAIL,1985FAIL,nowomen,-0.10358399999999998,18000000,
Ladyhawke,tt0089457,1985,4.0,FAIL,1985FAIL,nowomen,0.7239999999999999,20000000,18400000.0
Legend,tt0089469,1985,4.0,FAIL,1985FAIL,dubious,0.6726559999999999,25000000,15502112.0
My Beautiful Laundrette,tt0091578,1985,4.0,FAIL,1985FAIL,men,0.713272,400000,
Red Sonja,tt0089893,1985,4.0,PASS,1985PASS,ok,0.291392,17900000,6905861.0
Return to Oz,tt0089908,1985,4.0,PASS,1985PASS,ok,0.5404880000000001,27000000,10618813.0
The Color Purple,tt0088939,1985,4.0,PASS,1985PASS,ok,0.716784,15000000,93589701.0
A nightmare on Elm Street,tt0087800,1984,4.0,FAIL,1984FAIL,men,-0.2636159999999999,35000000,63075011.0
Amadeus,tt0086879,1984,4.0,PASS,1984PASS,ok,0.8790359999999999,18000000,51973029.0
Beverly Hills Cop,tt0086960,1984,4.0,FAIL,1984FAIL,nowomen,0.8796440000000001,15000000,234760478.0
Body Double,tt0086984,1984,4.0,FAIL,1984FAIL,men,0.646752,10000000,8801940.0
Conan the Destroyer,tt0087078,1984,4.0,FAIL,1984FAIL,dubious,0.393516,18000000,26400000.0
Dune,tt0087182,1984,4.0,FAIL,1984FAIL,dubious,0.5114291666666665,45000000,27447471.0
Friday the 13th Part IV: The Final Chapter,tt0087298,1984,4.0,PASS,1984PASS,ok,0.179036,2600000,32980880.0
Ghostbusters,tt0087332,1984,4.0,FAIL,1984FAIL,notalk,0.9392400000000002,30000000,238632124.0
Gremlins,tt0087363,1984,4.0,FAIL,1984FAIL,notalk,0.5596519999999999,11000000,148168459.0
Indiana Jones and the Temple of Doom,tt0087469,1984,4.0,FAIL,1984FAIL,nowomen,0.2891458333333333,28000000,179880271.0
Police Academy,tt0087928,1984,4.0,FAIL,1984FAIL,dubious,0.8837040000000002,4500000,81198894.0
Repo Man,tt0087995,1984,4.0,FAIL,1984FAIL,men,0.7170880000000001,1500000,2300000.0
Splash,tt0088161,1984,4.0,FAIL,1984FAIL,notalk,0.8292039999999998,8000000,62599495.0
Star Trek III: The Search for Spock,tt0088170,1984,4.0,FAIL,1984FAIL,notalk,0.505468,18000000,76471046.0
The Karate Kid,tt0087538,1984,4.0,PASS,1984PASS,ok,0.6181960000000001,40000000,176591618.0
The Terminator,tt0088247,1984,4.0,FAIL,1984FAIL,men,0.7336800000000001,6400000,38019031.0
Flashdance,tt0085549,1983,4.0,PASS,1983PASS,ok,0.913676,7000000,90463574.0
Star Wars: Episode VI - Return of the Jedi,tt0086190,1983,4.0,FAIL,1983FAIL,nowomen,0.3178840000000001,32500000,309205079.0
Superman III,tt0086393,1983,4.0,PASS,1983PASS,ok,0.4714583333333334,39000000,59950623.0
Videodrome,tt0086541,1983,4.0,FAIL,1983FAIL,men,0.17202800000000007,5952000,2120439.0
WarGames,tt0086567,1983,4.0,FAIL,1983FAIL,notalk,0.6269600000000001,12000000,74433837.0
Blade Runner,tt0083658,1982,4.0,FAIL,1982FAIL,notalk,0.495432,28000000,32656328.0
Cat People,tt0083722,1982,4.0,PASS,1982PASS,ok,0.379004,12500000,7000000.0
Conan the Barbarian,tt0082198,1982,4.0,FAIL,1982FAIL,notalk,0.7320519999999999,20000000,38264085.0
Diner,tt0083833,1982,4.0,FAIL,1982FAIL,notalk,0.857952,5000000,12592907.0
E.T.: The Extra-Terrestrial,tt0083866,1982,4.0,FAIL,1982FAIL,dubious,0.6880799999999999,10500000,435110554.0
Fast Times at Ridgemont High,tt0083929,1982,4.0,FAIL,1982FAIL,men,0.776572,4500000,27092880.0
First Blood,tt0083944,1982,4.0,FAIL,1982FAIL,nowomen,0.18778,14000000,47212904.0
Friday the 13th Part III,tt0083972,1982,4.0,FAIL,1982FAIL,dubious,-0.13537599999999994,2250000,36690067.0
Poltergeist,tt0084516,1982,4.0,PASS,1982PASS,ok,0.240116,10700000,74706019.0
Porky&#39;s,tt0084522,1982,4.0,FAIL,1982FAIL,men,0.585684,4000000,109492484.0
Star Trek: The Wrath of Khan,tt0084726,1982,4.0,FAIL,1982FAIL,dubious,0.4072400000000001,12000000,79912963.0
The Best Little Whorehouse in Texas,tt0083642,1982,4.0,PASS,1982PASS,ok,0.9038833333333331,20500000,69701637.0
Tootsie,tt0084805,1982,4.0,FAIL,1982FAIL,notalk,0.920972,15000000,177200000.0
TRON,tt0084827,1982,4.0,FAIL,1982FAIL,nowomen,0.819572,17000000,26918576.0
Das Boot,tt0082096,1981,4.0,FAIL,1981FAIL,nowomen,0.266112,12000000,11487676.0
Escape from New York,tt0082340,1981,4.0,FAIL,1981FAIL,nowomen,0.398944,6000000,25244700.0
Friday the 13th Part 2,tt0082418,1981,4.0,FAIL,1981FAIL,notalk,0.0761,1250000,21722776.0
Halloween II,tt0082495,1981,4.0,PASS,1981PASS,ok,0.06217599999999999,2500000,25533818.0
Heavy Metal,tt0082509,1981,4.0,FAIL,1981FAIL,notalk,0.27608750000000004,9300000,19571091.0
History of the World: Part I,tt0082517,1981,4.0,FAIL,1981FAIL,notalk,0.75912,11000000,31672000.0
Raiders of the Lost Ark,tt0082971,1981,4.0,FAIL,1981FAIL,nowomen,0.9458719999999999,20000000,248159971.0
The Evil Dead,tt0083907,1981,4.0,FAIL,1981FAIL,notalk,-0.37798400000000004,375000,2400000.0
Time Bandits,tt0081633,1981,4.0,FAIL,1981FAIL,notalk,0.7090840000000002,12000000,37400000.0
Airplane!,tt0080339,1980,4.0,FAIL,1980FAIL,dubious,0.64276,3500000,83453539.0
Can&#39;t Stop the Music,tt0080492,1980,4.0,PASS,1980PASS,ok,0.4210080000000001,20000000,2000000.0
Fame,tt0080716,1980,4.0,PASS,1980PASS,ok,0.94496,18000000,22455510.0
Flash Gordon,tt0080745,1980,4.0,FAIL,1980FAIL,dubious,0.7608719999999998,35000000,27107960.0
Friday the 13th,tt0080761,1980,4.0,FAIL,1980FAIL,men,-0.460424,17000000,65002019.0
Heaven&#39;s Gate,tt0080855,1980,4.0,FAIL,1980FAIL,nowomen,0.3355559999999999,44000000,3484331.0
Private Benjamin,tt0081375,1980,4.0,PASS,1980PASS,ok,0.7786880000000004,15000000,69847348.0
Raging Bull,tt0081398,1980,4.0,FAIL,1980FAIL,notalk,0.571796,18000000,23380203.0
Somewhere in Time,tt0081534,1980,4.0,FAIL,1980FAIL,men,0.951624,5100000,9709597.0
Star Wars: Episode V - The Empire Strikes Back,tt0080684,1980,4.0,FAIL,1980FAIL,nowomen,0.7416399999999999,23000000,290271960.0
Superman II,tt0081573,1980,4.0,FAIL,1980FAIL,dubious,0.5194639999999999,54000000,108185706.0
The Blues Brothers,tt0080455,1980,4.0,FAIL,1980FAIL,notalk,0.8529559999999999,27000000,57229890.0
The Fog,tt0080749,1980,4.0,PASS,1980PASS,ok,-0.12813999999999998,18000000,29511112.0
The Shining,tt0081505,1980,4.0,FAIL,1980FAIL,men,0.13504400000000005,19000000,44017374.0
Alien,tt0078748,1979,5.0,PASS,1979PASS,ok,0.48756400000000005,9000000,80930630.0
Apocalypse Now,tt0078788,1979,5.0,FAIL,1979FAIL,nowomen,-0.09164166666666664,31500000,78800000.0
Moonraker,tt0079574,1979,5.0,FAIL,1979FAIL,notalk,0.4436840000000001,31000000,70300000.0
Star Trek: The Motion Picture,tt0079945,1979,5.0,FAIL,1979FAIL,notalk,0.6929400000000001,35000000,82258456.0
The Amityville Horror,tt0078767,1979,5.0,PASS,1979PASS,ok,-0.4151,18500000,65233369.0
Animal House,tt0077975,1978,5.0,FAIL,1978FAIL,men,0.7201083333333335,3000000,141600000.0
Dawn of the Dead,tt0077402,1978,5.0,FAIL,1978FAIL,nowomen,-0.0854583333333333,28000000,58990765.0
Days of Heaven,tt0077405,1978,5.0,PASS,1978PASS,ok,0.675728,3000000,3446749.0
Grease,tt0077631,1978,5.0,PASS,1978PASS,ok,0.8334599999999999,6000000,181813770.0
Halloween,tt0077651,1978,5.0,FAIL,1978FAIL,dubious,-0.04588000000000001,15000000,58269151.0
I Spit on Your Grave,tt0077713,1978,5.0,FAIL,1978FAIL,nowomen,-0.8690960000000001,1750000,93051.0
Superman,tt0078346,1978,5.0,FAIL,1978FAIL,notalk,0.7057160000000002,55000000,134218018.0
The Deer Hunter,tt0077416,1978,5.0,FAIL,1978FAIL,notalk,0.237796,15000000,50000000.0
A Bridge Too Far,tt0075784,1977,5.0,FAIL,1977FAIL,notalk,0.26420000000000005,26000000,50800000.0
Annie Hall,tt0075686,1977,5.0,PASS,1977PASS,ok,0.8071600000000001,4000000,38251425.0
Close Encounters of the Third Kind,tt0075860,1977,5.0,FAIL,1977FAIL,notalk,0.807504,20000000,166000000.0
Eraserhead,tt0074486,1977,5.0,FAIL,1977FAIL,nowomen,0.227636,100000,7000000.0
High Anxiety,tt0076141,1977,5.0,FAIL,1977FAIL,notalk,0.8668640000000003,3400000,31063038.0
Julia,tt0076245,1977,5.0,PASS,1977PASS,ok,0.9329360000000001,6000000,65108.0
Star Wars,tt0076759,1977,5.0,FAIL,1977FAIL,notalk,0.650412,11000000,460998007.0
Assault on Precinct 13,tt0074156,1976,5.0,FAIL,1976FAIL,notalk,-0.2795,30000000,20040895.0
Family Plot,tt0074512,1976,5.0,PASS,1976PASS,ok,0.6309639999999999,3000000,13200000.0
Logan&#39;s Run,tt0074812,1976,5.0,FAIL,1976FAIL,men,0.7932800000000002,7000000,25000000.0
Network,tt0074958,1976,5.0,PASS,1976PASS,ok,0.4164919999999999,3800000,23689877.0
Rocky,tt0075148,1976,5.0,FAIL,1976FAIL,notalk,0.9506120000000002,1000000,117235147.0
Silent Movie,tt0075222,1976,5.0,FAIL,1976FAIL,notalk,0.9142,4400000,36145695.0
Sparkle,tt0075249,1976,5.0,PASS,1976PASS,ok,0.7464708333333333,10000000,24397469.0
Taxi Driver,tt0075314,1976,5.0,FAIL,1976FAIL,notalk,0.26370000000000005,1000000,28262574.0
Barry Lyndon,tt0072684,1975,5.0,FAIL,1975FAIL,notalk,0.7554041666666665,11000000,20000000.0
Jaws,tt0073195,1975,5.0,FAIL,1975FAIL,notalk,0.6991759999999999,12000000,260000000.0
Monty Python and the Holy Grail,tt0071853,1975,5.0,FAIL,1975FAIL,men,0.895948,400000,3427696.0
One Flew Over the Cuckoo&#39;s Nest,tt0073486,1975,5.0,FAIL,1975FAIL,men,0.677064,4400000,108981275.0
The Rocky Horror Picture Show,tt0073629,1975,5.0,FAIL,1975FAIL,dubious,0.6090479999999999,1200000,139876417.0
Black Christmas,tt0071222,1974,5.0,PASS,1974PASS,ok,0.170044,9000000,16235738.0
Blazing Saddles,tt0071230,1974,5.0,FAIL,1974FAIL,notalk,0.7602333333333333,2600000,119500000.0
The Conversation,tt0071360,1974,5.0,FAIL,1974FAIL,notalk,0.23408400000000004,1600000,4420000.0
The Godfather: Part II,tt0071562,1974,5.0,PASS,1974PASS,ok,0.5351640000000001,13000000,57300000.0
The Texas Chain Saw Massacre,tt0072271,1974,5.0,FAIL,1974FAIL,notalk,-0.418272,140000,26572439.0
The Towering Inferno,tt0072308,1974,5.0,FAIL,1974FAIL,notalk,0.6248799999999999,140000,26572439.0
Young Frankenstein,tt0072431,1974,5.0,FAIL,1974FAIL,men,0.8668,2800000,86300000.0
American Graffiti,tt0069704,1973,5.0,FAIL,1973FAIL,men,0.815832,777000,115000000.0
High Plains Drifter,tt0068699,1973,5.0,FAIL,1973FAIL,notalk,-0.11425999999999999,15700000,15700000.0
Sleeper,tt0070707,1973,5.0,FAIL,1973FAIL,notalk,0.7844200000000001,2000000,18344729.0
The Exorcist,tt0070047,1973,5.0,PASS,1973PASS,ok,-0.05351199999999997,12000000,204868002.0
The Sting,tt0070735,1973,5.0,FAIL,1973FAIL,notalk,0.843208,5500000,159616327.0
1776,tt0068156,1972,5.0,FAIL,1972FAIL,notalk,0.8324833333333334,4000000,
Pink Flamingos,tt0069089,1972,5.0,PASS,1972PASS,ok,0.21332000000000007,12000,413802.0
The Godfather,tt0068646,1972,5.0,FAIL,1972FAIL,notalk,0.8114840000000001,7000000,134966411.0
Escape from the Planet of the Apes,tt0067065,1971,5.0,FAIL,1971FAIL,notalk,0.70668,2500000,12300000.0
Shaft,tt0067741,1971,5.0,FAIL,1971FAIL,notalk,0.7635,53012938,70327868.0
Straw Dogs,tt0067800,1971,5.0,FAIL,1971FAIL,notalk,-0.49558800000000003,25000000,10324441.0
The French Connection,tt0067116,1971,5.0,FAIL,1971FAIL,notalk,0.6596400000000001,2200000,41158757.0
Willy Wonka &amp; the Chocolate Factory,tt0067992,1971,5.0,FAIL,1971FAIL,men,0.7600279999999999,3000000,4000000.0
Beyond the Valley of the Dolls,tt0065466,1970,5.0,PASS,1970PASS,ok,0.388424,1000000,9000000.0
